Серийный номер;Выходное напряжение (без нагрузки) [В];Выходное напряжение при Vin120 [В];Выходное напряжение при Vin230 [В];Выходное напряжение при Vin264 [В];Выходное напряжение(половина нагрузки) при Vin230 [В];LineReg [%];LoadReg [%];LoadReg + LineReg [%];Пульсации при Vin120 [мВp-p];Пульсации при Vin230 [мВp-p];Пульсации при Vin264 [мВp-p];ПульсацииRMS [мВ];КПД при Vin120 [В];КПД при Vin230 [В];КПД при Vin264 [В];Напряжение отключения [В];PF при VinMin(без нагрузки);PF при VinNom(без нагрузки);PF при VinMax(без нагрузки);PF при VinMin(под нагрузкой);PF при VinNom(под нагрузкой);PF при VinMax(под нагрузкой);
67721023;12.06;12.052;12.053;12.053;12.057;0.008;0.058;0.066;44.0;48.0;48.0;5.7;89.1;91.4;90.1;1.25;0.827;0.326;0.274;0.989;0.94;0.475
67741023;12.045;12.037;12.038;12.038;12.042;0.008;0.058;0.066;44.0;40.0;32.0;5.7;89.0;91.2;88.5;1.2;0.858;0.327;0.276;0.989;0.935;0.461
67731023;12.017;12.006;12.007;12.007;12.012;0.008;0.083;0.091;44.0;44.0;68.0;5.7;88.8;91.0;89.1;1.25;0.852;0.325;0.274;0.99;0.939;0.446
68281023;12.024;12.017;12.018;12.018;12.022;0.008;0.05;0.058;40.0;36.0;36.0;4.0;89.1;91.3;90.5;1.25;0.861;0.338;0.274;0.987;0.943;0.512
68291023;12.017;12.006;12.007;12.008;12.013;0.008;0.083;0.091;40.0;40.0;36.0;4.0;89.2;91.3;90.7;1.25;0.849;0.319;0.273;0.99;0.937;0.499
68291023;11.998;11.99;11.991;11.991;11.996;0.008;0.058;0.066;36.0;40.0;44.0;8.0;89.0;91.2;89.5;1.25;0.834;0.313;0.267;0.988;0.94;0.449
68301023;12.0;11.992;11.993;11.994;11.998;0.008;0.058;0.066;36.0;36.0;56.0;6.9;89.0;91.2;89.5;1.25;0.806;0.462;0.268;0.988;0.94;0.449
68071023;7.699;12.025;12.025;12.026;12.031;0.008;35.975;35.983000000000004;48.0;44.0;48.0;6.9;84.5;86.8;85.6;1.2;0.992;0.042;0.086;0.974;0.946;0.487
68081023;12.02;12.01;12.01;12.011;12.016;0.008;0.083;0.091;36.0;40.0;40.0;5.7;89.2;91.3;90.8;1.25;0.828;0.315;0.271;0.989;0.937;0.506
68091023;12.016;12.005;12.005;12.006;12.01;0.008;0.092;0.1;52.0;48.0;56.0;4.0;89.1;91.2;90.5;1.25;0.835;0.485;0.272;0.99;0.938;0.503
68161023;12.031;12.021;12.022;12.023;12.028;0.008;0.075;0.08299999999999999;48.0;56.0;56.0;9.8;89.2;91.4;90.7;1.25;0.857;0.317;0.273;0.99;0.937;0.499
68171023;12.039;12.034;12.035;12.035;12.038;0.008;0.033;0.041;36.0;32.0;32.0;5.7;88.8;91.0;90.4;1.25;0.853;0.317;0.269;0.987;0.939;0.504
68181023;12.005;11.999;11.999;12.0;12.004;0.008;0.05;0.058;44.0;48.0;44.0;4.0;89.2;91.4;90.6;1.25;0.856;0.492;0.278;0.99;0.945;0.508
68251023;12.003;11.995;11.995;11.996;12.001;0.008;0.067;0.07500000000000001;36.0;36.0;36.0;4.0;89.0;91.2;90.6;1.25;0.845;0.479;0.275;0.988;0.941;0.506
68261023;12.007;12.0;12.0;12.001;12.006;0.008;0.058;0.066;40.0;36.0;36.0;5.7;89.1;91.3;90.3;1.25;0.853;0.326;0.273;0.989;0.937;0.491
68271023;12.061;12.052;12.053;12.053;12.058;0.008;0.066;0.07400000000000001;48.0;48.0;48.0;5.7;89.2;91.4;90.1;1.25;0.864;0.49;0.277;0.99;0.942;0.507
68211023;12.027;12.021;12.022;12.022;12.025;0.008;0.042;0.05;48.0;44.0;40.0;8.0;89.0;91.2;90.4;1.25;0.86;0.354;0.276;0.987;0.94;0.508
68201023;12.005;11.997;11.998;11.998;12.002;0.008;0.058;0.066;44.0;40.0;40.0;4.0;89.3;91.5;90.6;1.25;0.857;0.321;0.27;0.989;0.938;0.503
68191023;12.013;11.989;11.991;11.991;12.002;0.017;0.183;0.2;48.0;44.0;48.0;8.0;89.0;91.1;90.5;1.25;0.854;0.324;0.27;0.989;0.935;0.501
68311023;12.023;12.015;12.016;12.017;12.02;0.008;0.058;0.066;40.0;36.0;40.0;5.7;89.2;91.4;91.0;1.25;0.852;0.475;0.273;0.989;0.937;0.505
68331023;12.078;12.07;12.071;12.072;12.076;0.008;0.058;0.066;36.0;36.0;48.0;4.0;89.0;91.3;90.3;1.25;0.848;0.316;0.268;0.987;0.938;0.51
68321023;12.091;12.082;12.083;12.084;12.088;0.008;0.066;0.07400000000000001;40.0;36.0;36.0;5.7;88.9;91.1;90.5;1.25;0.864;0.502;0.275;0.988;0.941;0.51
68221023;12.012;12.001;12.001;12.002;12.008;0.008;0.092;0.1;44.0;48.0;60.0;5.7;89.1;91.3;89.6;1.25;0.993;0.328;0.272;0.989;0.939;0.451
68231023;12.01;12.0;12.001;12.001;12.006;0.008;0.075;0.08299999999999999;40.0;44.0;44.0;5.7;89.1;91.3;90.6;1.25;0.851;0.324;0.271;0.989;0.94;0.501
68241023;12.034;12.023;12.023;12.024;12.03;0.008;0.091;0.099;48.0;48.0;48.0;4.0;89.2;91.4;90.7;1.25;0.861;0.336;0.277;0.989;0.936;0.503
68121023;11.999;11.988;11.989;11.99;11.995;0.008;0.083;0.091;36.0;36.0;32.0;4.0;89.2;91.3;90.6;1.25;0.865;0.458;0.274;0.99;0.936;0.51
68111023;12.064;12.049;12.05;12.051;12.059;0.008;0.116;0.124;36.0;36.0;52.0;4.0;89.1;91.3;89.5;1.25;0.861;0.483;0.277;0.99;0.937;0.445
68101023;11.994;11.984;11.985;11.985;11.99;0.008;0.075;0.08299999999999999;44.0;44.0;44.0;4.0;89.0;91.2;89.7;1.25;0.868;0.349;0.274;0.99;0.942;0.454
68131023;12.056;12.047;12.047;12.048;12.052;0.008;0.075;0.08299999999999999;44.0;44.0;40.0;5.7;89.1;91.3;89.1;1.25;0.829;0.438;0.269;0.99;0.941;0.496
68141023;12.016;12.008;12.008;12.009;12.013;0.008;0.067;0.07500000000000001;44.0;44.0;44.0;5.7;89.2;91.4;89.8;1.25;0.862;0.494;0.273;0.988;0.942;0.451
68151023;12.006;11.998;11.999;12.0;12.004;0.008;0.058;0.066;36.0;40.0;32.0;6.9;89.0;91.2;89.5;1.25;0.845;0.32;0.27;0.989;0.937;0.444
68031023;12.076;12.065;12.066;12.067;12.073;0.008;0.083;0.091;32.0;32.0;32.0;8.0;89.1;91.3;90.8;1.25;0.865;0.327;0.274;0.989;0.938;0.507
68021023;12.031;12.02;12.021;12.022;12.027;0.008;0.083;0.091;44.0;40.0;40.0;5.7;88.9;91.1;90.3;4.95;0.846;0.319;0.274;0.988;0.941;0.512
68011023;11.986;11.977;11.977;11.978;11.983;0.008;0.075;0.08299999999999999;36.0;36.0;36.0;4.0;89.2;91.4;90.1;1.2;0.849;0.368;0.276;0.989;0.944;0.473
67911023;12.045;12.035;12.035;12.036;12.042;0.008;0.083;0.091;44.0;48.0;44.0;5.7;89.2;91.4;89.7;1.25;0.864;0.491;0.274;0.988;0.941;0.449
67891023;12.009;12.003;12.004;12.005;12.008;0.008;0.042;0.05;48.0;56.0;48.0;6.9;89.1;91.3;90.8;1.25;0.848;0.312;0.273;0.986;0.958;0.545
67901023;0.058;0.149;0.019;-0.082;-0.059;684.211;205.263;889.474;48.0;52.0;52.0;5.7;1.1;0.1;-0.6;0.0;0.843;0.243;0.27;0.988;0.936;0.502
67901023;12.044;12.038;12.039;12.038;12.042;0.008;0.042;0.05;44.0;44.0;48.0;5.7;89.1;91.3;90.3;1.25;0.818;0.302;0.27;0.987;0.936;0.508
6806 1023;11.981;11.973;11.974;11.974;11.978;0.008;0.058;0.066;40.0;40.0;40.0;4.0;89.2;91.3;90.7;1.25;0.853;0.343;0.278;0.989;0.939;0.499
68041023;12.005;11.998;11.999;11.999;12.003;0.008;0.05;0.058;44.0;40.0;40.0;4.0;89.2;91.3;90.6;1.25;0.841;0.347;0.275;0.99;0.943;0.5
68051023;12.018;12.009;12.01;12.011;12.015;0.008;0.067;0.07500000000000001;32.0;32.0;36.0;4.0;89.1;91.2;90.6;1.25;0.813;0.29;0.269;0.99;0.938;0.505
67991023;11.995;11.985;11.986;11.986;11.991;0.008;0.075;0.08299999999999999;36.0;36.0;40.0;5.7;88.8;91.1;90.9;1.25;0.819;0.315;0.269;0.986;0.941;0.506
67891023;12.024;12.016;12.017;12.017;12.022;0.008;0.058;0.066;40.0;44.0;36.0;8.0;89.2;91.3;89.7;1.25;0.869;0.354;0.279;0.988;0.944;0.454
68001023;12.042;12.035;12.036;12.036;12.04;0.008;0.05;0.058;44.0;44.0;44.0;5.7;89.2;91.4;89.7;1.25;0.879;0.355;0.28;0.988;0.939;0.446
68541023;12.025;12.016;12.017;12.017;12.022;0.008;0.067;0.07500000000000001;40.0;32.0;68.0;4.0;89.2;91.4;89.6;1.25;0.837;0.331;0.278;0.989;0.94;0.446
68531023;12.047;12.038;12.039;12.039;12.043;0.008;0.066;0.07400000000000001;40.0;44.0;44.0;6.9;89.3;91.4;89.7;1.25;0.859;0.333;0.277;0.99;0.939;0.448
68521023;12.049;12.043;12.043;12.044;12.047;0.008;0.05;0.058;28.0;32.0;40.0;6.9;89.2;91.4;90.9;1.25;0.854;0.322;0.274;0.986;0.944;0.505
68571023;11.952;11.941;11.942;11.943;11.949;0.008;0.084;0.092;32.0;44.0;36.0;11.3;88.8;91.0;90.4;1.25;0.832;0.297;0.266;0.988;0.94;0.507
68571023;11.999;11.992;11.993;11.994;11.997;0.008;0.05;0.058;36.0;40.0;36.0;5.7;88.7;91.0;89.4;1.25;0.856;0.322;0.273;0.99;0.932;0.45
68561023;12.002;11.995;11.995;11.996;11.999;0.008;0.058;0.066;44.0;36.0;44.0;4.0;88.8;91.0;89.4;1.25;0.84;0.476;0.274;0.99;0.932;0.451
68551023;12.047;12.039;12.039;12.04;12.043;0.008;0.066;0.07400000000000001;28.0;32.0;44.0;4.0;89.0;91.3;90.5;1.25;0.841;0.32;0.27;0.988;0.941;0.513
68481023;12.011;12.005;12.006;12.007;12.01;0.008;0.042;0.05;36.0;36.0;36.0;4.0;89.1;91.3;90.5;1.25;0.843;0.297;0.271;0.985;0.941;0.52
68461023;11.977;11.97;11.97;11.971;11.975;0.008;0.058;0.066;40.0;40.0;44.0;5.7;89.1;91.3;90.4;1.25;0.848;0.326;0.274;0.989;0.941;0.511
68471023;12.015;12.007;12.008;12.009;12.013;0.008;0.058;0.066;44.0;40.0;36.0;5.7;89.1;91.2;89.7;1.25;0.863;0.496;0.277;0.989;0.944;0.451
68451023;12.038;12.032;12.033;12.033;12.036;0.008;0.042;0.05;56.0;56.0;56.0;4.0;89.1;91.2;89.9;1.25;0.136;0.378;0.279;0.987;0.948;0.458
68441023;11.997;11.991;11.992;11.993;11.996;0.008;0.042;0.05;40.0;40.0;56.0;5.7;89.0;91.1;89.4;1.25;0.851;0.325;0.274;0.991;0.94;0.444
68441023;12.007;12.0;12.001;12.002;12.005;0.008;0.05;0.058;36.0;36.0;36.0;4.0;89.2;91.4;90.5;1.25;0.873;0.386;0.281;0.989;0.943;0.507
68431023;12.01;12.003;12.004;12.004;12.008;0.008;0.05;0.058;36.0;36.0;48.0;4.0;89.2;91.4;90.5;1.25;0.859;0.431;0.282;0.988;0.943;0.507
68371023;12.003;11.993;11.994;11.994;11.999;0.008;0.075;0.08299999999999999;32.0;32.0;36.0;4.0;89.2;91.4;90.3;1.25;0.868;0.334;0.276;0.99;0.942;0.499
68381023;11.995;11.987;11.988;11.988;11.992;0.008;0.058;0.066;44.0;44.0;40.0;5.7;89.3;91.4;89.6;1.2;0.856;0.325;0.273;0.99;0.936;0.445
68391023;12.044;12.037;12.038;12.039;12.042;0.008;0.05;0.058;48.0;44.0;48.0;4.0;89.2;91.4;89.9;1.25;0.872;0.359;0.276;0.989;0.942;0.455
68491023;12.014;12.007;12.008;12.008;12.013;0.008;0.05;0.058;48.0;48.0;44.0;8.0;89.1;91.3;90.6;1.25;0.87;0.348;0.275;0.99;0.946;0.51
68501023;12.013;12.007;12.007;12.008;12.011;0.008;0.05;0.058;60.0;52.0;52.0;6.9;89.3;91.5;89.9;1.25;0.857;0.344;0.274;0.989;0.944;0.455
68511023;11.99;11.982;11.983;11.984;11.988;0.008;0.058;0.066;40.0;36.0;40.0;4.0;89.2;91.4;86.9;1.25;0.856;0.473;0.274;0.989;0.936;0.476
67771023;11.992;11.985;11.985;11.986;11.99;0.008;0.058;0.066;44.0;44.0;40.0;4.0;89.1;91.2;90.6;1.25;0.845;0.328;0.273;0.989;0.941;0.504
67761023;12.007;12.0;12.0;12.001;12.005;0.008;0.058;0.066;40.0;44.0;32.0;10.6;89.2;91.4;93.3;1.25;0.846;0.317;0.272;0.989;0.938;0.453
67751023;11.997;11.987;11.988;11.989;11.994;0.008;0.075;0.08299999999999999;44.0;44.0;44.0;5.7;89.0;91.2;90.3;1.25;0.847;0.263;0.272;0.989;0.942;0.502
67801023;12.019;12.012;12.012;12.012;12.017;-0.0;0.058;0.058;36.0;32.0;36.0;4.0;89.1;91.3;89.7;1.25;0.863;0.349;0.275;0.99;0.944;0.454
67791023;12.037;12.029;12.03;12.03;12.035;0.008;0.058;0.066;40.0;44.0;44.0;5.7;89.1;91.3;90.8;1.25;0.868;0.324;0.275;0.99;0.944;0.529
67781023;11.993;11.985;11.986;11.986;11.99;0.008;0.058;0.066;40.0;44.0;44.0;5.7;89.2;91.3;90.7;1.25;0.85;0.478;0.268;0.989;0.939;0.505
67921023;11.998;11.99;11.991;11.991;11.994;0.008;0.058;0.066;36.0;28.0;28.0;5.7;89.1;91.2;90.4;1.25;0.855;0.319;0.274;0.99;0.935;0.506
67931023;12.013;12.005;12.006;12.007;12.011;0.008;0.058;0.066;48.0;44.0;44.0;5.7;89.2;91.4;89.7;1.25;0.846;0.337;0.272;0.987;0.94;0.447
67941023;12.036;12.029;12.029;12.03;12.034;0.008;0.058;0.066;28.0;36.0;32.0;6.9;89.0;91.1;90.5;1.25;0.836;0.47;0.269;0.988;0.943;0.508
67811023;12.019;12.011;12.012;12.013;12.016;0.008;0.058;0.066;32.0;32.0;40.0;5.7;89.2;91.3;90.6;1.25;0.85;0.421;0.271;0.988;0.938;0.515
67821023;12.019;12.011;12.011;12.012;12.016;0.008;0.067;0.07500000000000001;44.0;36.0;40.0;4.0;89.2;91.4;90.7;1.25;0.849;0.315;0.269;0.989;0.939;0.508
67831023;12.015;12.008;12.008;12.01;12.013;0.017;0.058;0.07500000000000001;44.0;48.0;40.0;6.9;89.2;91.4;89.8;1.25;0.855;0.334;0.276;0.989;0.945;0.451
67841023;11.991;11.985;11.985;11.986;11.989;0.008;0.05;0.058;44.0;44.0;36.0;5.7;89.0;91.2;90.3;1.25;0.836;0.32;0.271;0.987;0.944;0.504
67851023;12.015;12.008;12.008;12.009;12.012;0.008;0.058;0.066;52.0;48.0;60.0;6.9;89.1;91.2;90.0;1.25;0.863;0.356;0.278;0.991;0.943;0.452
67861023;11.993;11.987;11.988;11.988;11.992;0.008;0.042;0.05;32.0;36.0;32.0;5.7;89.1;91.3;91.8;1.25;0.862;0.327;0.273;0.988;0.933;0.521
67971023;12.001;11.994;11.994;11.995;11.999;0.008;0.058;0.066;44.0;44.0;44.0;4.0;89.2;91.3;90.8;1.25;0.993;0.448;0.275;0.991;0.942;0.525
67961023;12.085;12.078;12.079;12.08;12.083;0.008;0.05;0.058;32.0;36.0;36.0;5.7;89.1;91.3;90.6;1.25;0.871;0.504;0.277;0.987;0.942;0.504
67951023;12.025;12.018;12.018;12.019;12.022;0.008;0.058;0.066;44.0;48.0;44.0;4.0;89.2;91.4;89.8;1.25;0.866;0.493;0.279;0.989;0.939;0.451
68421023;11.997;11.991;11.991;11.992;11.995;0.008;0.05;0.058;44.0;44.0;48.0;5.7;89.2;91.4;89.7;1.25;0.846;0.332;0.271;0.988;0.945;0.452
68411023;11.986;11.979;11.98;11.981;11.985;0.008;0.05;0.058;48.0;48.0;40.0;5.7;89.0;91.1;90.6;1.25;0.855;0.323;0.274;0.989;0.944;0.523
68401023;12.023;12.014;12.015;12.016;12.02;0.008;0.067;0.07500000000000001;40.0;40.0;32.0;5.7;89.2;91.3;90.6;1.25;0.851;0.415;0.275;0.989;0.941;0.52
68341023;12.027;12.019;12.02;12.021;12.025;0.008;0.058;0.066;52.0;44.0;44.0;8.0;89.0;91.2;89.8;1.25;0.837;0.267;0.273;0.987;0.939;0.524
68361023;12.05;12.043;12.044;12.045;12.048;0.008;0.05;0.058;36.0;40.0;36.0;5.7;89.1;91.3;90.4;1.25;0.859;0.316;0.269;0.988;0.94;0.51
68351023;12.012;12.006;12.006;12.007;12.01;0.008;0.05;0.058;44.0;44.0;40.0;4.0;89.3;91.4;90.1;1.25;0.862;0.334;0.279;0.99;0.936;0.472
